in s,C1 in V,C2 in V
-1.582176E-04,6.89049E-01,1.97250E-02
-1.582144E-04,6.91004E-01,2.02137E-02
-1.582112E-04,6.92959E-01,2.02137E-02
-1.582080E-04,6.87094E-01,2.01649E-02
-1.582048E-04,6.91004E-01,1.99205E-02
-1.582016E-04,6.91004E-01,2.04092E-02
-1.581984E-04,6.96869E-01,2.00671E-02
-1.581952E-04,6.87094E-01,1.98716E-02
-1.581920E-04,6.87094E-01,2.05070E-02
-1.581888E-04,6.89049E-01,2.04092E-02
-1.581856E-04,6.92959E-01,1.96272E-02
-1.581824E-04,6.87094E-01,2.03115E-02
-1.581792E-04,6.92959E-01,2.03604E-02
-1.581760E-04,6.92959E-01,1.96761E-02
-1.581728E-04,6.91004E-01,2.03604E-02
-1.581696E-04,6.92959E-01,2.02626E-02
-1.581664E-04,6.96869E-01,1.96272E-02
-1.581632E-04,6.94914E-01,2.01160E-02
-1.581600E-04,6.96869E-01,2.00671E-02
-1.581568E-04,6.96869E-01,1.97250E-02
-1.581536E-04,6.96869E-01,1.98716E-02
-1.581504E-04,6.98824E-01,2.04092E-02
-1.581472E-04,6.91004E-01,1.98716E-02
-1.581440E-04,6.96869E-01,2.01160E-02
-1.581408E-04,6.96869E-01,2.04092E-02
-1.581376E-04,6.96869E-01,2.00182E-02
-1.581344E-04,6.92959E-01,2.02626E-02
-1.581312E-04,6.92959E-01,2.04092E-02
-1.581280E-04,6.98824E-01,2.02626E-02
-1.581248E-04,6.98824E-01,2.03604E-02
-1.581216E-04,6.96869E-01,2.04092E-02
-1.581184E-04,6.94914E-01,2.04092E-02
-1.581152E-04,6.92959E-01,2.06536E-02
-1.581120E-04,6.92959E-01,2.06047E-02
-1.581088E-04,6.98824E-01,2.04092E-02
-1.581056E-04,6.94914E-01,2.11912E-02
-1.581024E-04,7.02734E-01,2.05070E-02
-1.580992E-04,6.96869E-01,2.04092E-02
-1.580960E-04,7.02734E-01,2.12401E-02
-1.580928E-04,6.96869E-01,2.08491E-02
-1.580896E-04,7.00779E-01,2.01160E-02
-1.580864E-04,7.00779E-01,2.11424E-02
-1.580832E-04,6.98824E-01,2.08491E-02
-1.580800E-04,6.98824E-01,2.00671E-02
-1.580768E-04,6.98824E-01,2.08491E-02
-1.580736E-04,7.02734E-01,2.10446E-02
-1.580704E-04,6.98824E-01,1.98716E-02
-1.580672E-04,6.94914E-01,2.04581E-02
-1.580640E-04,7.00779E-01,2.11912E-02
-1.580608E-04,7.02734E-01,2.00671E-02
-1.580576E-04,7.00779E-01,2.02137E-02
-1.580544E-04,7.02734E-01,2.10446E-02
-1.580512E-04,7.00779E-01,2.02137E-02
-1.580480E-04,7.00779E-01,2.00671E-02
-1.580448E-04,7.00779E-01,2.05559E-02
-1.580416E-04,6.98824E-01,2.03115E-02
-1.580384E-04,7.02734E-01,1.98716E-02
-1.580352E-04,6.94914E-01,2.03115E-02
-1.580320E-04,7.00779E-01,2.04092E-02
-1.580288E-04,7.02734E-01,2.00671E-02
-1.580256E-04,7.00779E-01,1.99694E-02
-1.580224E-04,7.00779E-01,2.01649E-02
-1.580192E-04,7.02734E-01,2.02137E-02
-1.580160E-04,7.00779E-01,2.00182E-02
-1.580128E-04,7.08599E-01,2.00182E-02
-1.580096E-04,7.00779E-01,2.05070E-02
-1.580064E-04,7.08599E-01,2.00671E-02
-1.580032E-04,7.00779E-01,1.98716E-02
-1.580000E-04,7.08599E-01,2.03604E-02
-1.579968E-04,7.04689E-01,2.04581E-02
-1.579936E-04,7.04689E-01,1.98227E-02
-1.579904E-04,7.00779E-01,2.04092E-02
-1.579872E-04,7.06644E-01,2.05559E-02
-1.579840E-04,7.06644E-01,2.00671E-02
-1.579808E-04,7.04689E-01,2.05559E-02
-1.579776E-04,7.04689E-01,2.05559E-02
-1.579744E-04,7.06644E-01,2.00671E-02
-1.579712E-04,7.06644E-01,2.04581E-02
-1.579680E-04,7.02734E-01,2.05070E-02
-1.579648E-04,7.06644E-01,2.00671E-02
-1.579616E-04,7.06644E-01,2.02137E-02
-1.579584E-04,7.06644E-01,2.04092E-02
-1.579552E-04,7.04689E-01,1.98716E-02
-1.579520E-04,7.06644E-01,2.04092E-02
-1.579488E-04,7.06644E-01,2.05070E-02
-1.579456E-04,7.08599E-01,1.98227E-02
-1.579424E-04,7.10554E-01,2.00671E-02
-1.579392E-04,7.10554E-01,2.06047E-02
-1.579360E-04,7.10554E-01,1.98227E-02
-1.579328E-04,7.10554E-01,2.00671E-02
-1.579296E-04,7.08599E-01,2.05559E-02
-1.579264E-04,7.10554E-01,1.99694E-02
-1.579232E-04,7.10554E-01,1.99205E-02
-1.579200E-04,7.08599E-01,2.05070E-02
-1.579168E-04,7.12509E-01,2.02626E-02
-1.579136E-04,7.08599E-01,2.01649E-02
-1.579104E-04,7.10554E-01,2.02137E-02
-1.579072E-04,7.08599E-01,2.04581E-02
-1.579040E-04,7.08599E-01,2.02137E-02
-1.579008E-04,7.08599E-01,2.02626E-02
-1.578976E-04,7.14464E-01,2.02137E-02
-1.578944E-04,7.10554E-01,2.04092E-02
-1.578912E-04,7.12509E-01,2.02626E-02
-1.578880E-04,7.16419E-01,2.02137E-02
-1.578848E-04,7.14464E-01,2.06536E-02
-1.578816E-04,7.16419E-01,2.05559E-02
-1.578784E-04,7.12509E-01,2.01649E-02
-1.578752E-04,7.16419E-01,2.05559E-02
-1.578720E-04,7.12509E-01,2.06047E-02
-1.578688E-04,7.08599E-01,2.02626E-02
-1.578656E-04,7.14464E-01,2.05559E-02
-1.578624E-04,7.14464E-01,2.06536E-02
-1.578592E-04,7.16419E-01,2.02137E-02
-1.578560E-04,7.08599E-01,2.02626E-02
-1.578528E-04,7.18374E-01,2.05559E-02
-1.578496E-04,7.12509E-01,2.03604E-02
-1.578464E-04,7.10554E-01,2.01649E-02
-1.578432E-04,7.14464E-01,2.03115E-02
-1.578400E-04,7.14464E-01,2.05070E-02
-1.578368E-04,7.10554E-01,2.03604E-02
-1.578336E-04,7.14464E-01,2.01649E-02
-1.578304E-04,7.18374E-01,2.07025E-02
-1.578272E-04,7.22284E-01,2.04581E-02
-1.578240E-04,7.12509E-01,2.05070E-02
-1.578208E-04,7.16419E-01,2.06047E-02
-1.578176E-04,7.18374E-01,2.07514E-02
-1.578144E-04,7.14464E-01,2.04092E-02
-1.578112E-04,7.14464E-01,2.04581E-02
-1.578080E-04,7.22284E-01,2.08491E-02
-1.578048E-04,7.18374E-01,2.03604E-02
-1.578016E-04,7.20329E-01,2.02626E-02
-1.577984E-04,7.14464E-01,2.08491E-02
-1.577952E-04,7.18374E-01,2.05559E-02
-1.577920E-04,7.18374E-01,2.04092E-02
-1.577888E-04,7.18374E-01,2.08002E-02
-1.577856E-04,7.18374E-01,2.06047E-02
-1.577824E-04,7.18374E-01,2.02137E-02
-1.577792E-04,7.16419E-01,2.06047E-02
-1.577760E-04,7.18374E-01,2.03115E-02
-1.577728E-04,7.20329E-01,2.05070E-02
-1.577696E-04,7.14464E-01,2.04581E-02
-1.577664E-04,7.16419E-01,2.05070E-02
-1.577632E-04,7.20329E-01,2.01649E-02
-1.577600E-04,7.16419E-01,2.05070E-02
-1.577568E-04,7.16419E-01,2.03115E-02
-1.577536E-04,7.20329E-01,2.04581E-02
-1.577504E-04,7.20329E-01,2.05070E-02
-1.577472E-04,7.20329E-01,2.04092E-02
-1.577440E-04,7.16419E-01,2.04092E-02
-1.577408E-04,7.16419E-01,2.05559E-02
-1.577376E-04,7.18374E-01,2.06047E-02
-1.577344E-04,7.22284E-01,2.04581E-02
-1.577312E-04,7.22284E-01,2.06536E-02
-1.577280E-04,7.22284E-01,2.05559E-02
-1.577248E-04,7.24239E-01,2.07025E-02
-1.577216E-04,7.20329E-01,2.07025E-02
-1.577184E-04,7.30104E-01,2.04581E-02
-1.577152E-04,7.20329E-01,2.06536E-02
-1.577120E-04,7.20329E-01,2.08002E-02
-1.577088E-04,7.22284E-01,2.02626E-02
-1.577056E-04,7.24239E-01,2.05559E-02
-1.577024E-04,7.24239E-01,2.07514E-02
-1.576992E-04,7.22284E-01,2.03115E-02
-1.576960E-04,7.26194E-01,2.05070E-02
-1.576928E-04,7.28149E-01,2.07514E-02
-1.576896E-04,7.22284E-01,2.02137E-02
-1.576864E-04,7.28149E-01,2.02626E-02
-1.576832E-04,7.28149E-01,2.09469E-02
-1.576800E-04,7.28149E-01,2.02137E-02
-1.576768E-04,7.24239E-01,2.03604E-02
-1.576736E-04,7.26194E-01,2.08491E-02
-1.576704E-04,7.24239E-01,2.02626E-02
-1.576672E-04,7.24239E-01,2.04092E-02
-1.576640E-04,7.26194E-01,2.08491E-02
-1.576608E-04,7.26194E-01,2.05559E-02
-1.576576E-04,7.26194E-01,2.05559E-02
-1.576544E-04,7.26194E-01,2.08491E-02
-1.576512E-04,7.30104E-01,2.05559E-02
-1.576480E-04,7.28149E-01,2.06047E-02
-1.576448E-04,7.28149E-01,2.10446E-02
-1.576416E-04,7.32059E-01,2.06047E-02
-1.576384E-04,7.26194E-01,2.08980E-02
-1.576352E-04,7.28149E-01,2.12890E-02
-1.576320E-04,7.26194E-01,2.07025E-02
-1.576288E-04,7.28149E-01,2.08002E-02
-1.576256E-04,7.30104E-01,2.12401E-02
-1.576224E-04,7.28149E-01,2.06536E-02
-1.576192E-04,7.28149E-01,2.11424E-02
-1.576160E-04,7.26194E-01,2.13379E-02
-1.576128E-04,7.30104E-01,2.07514E-02
-1.576096E-04,7.24239E-01,2.07514E-02
-1.576064E-04,7.30104E-01,2.18266E-02
-1.576032E-04,7.28149E-01,2.09957E-02
-1.576000E-04,7.32059E-01,2.05559E-02
-1.575968E-04,7.28149E-01,2.12890E-02
-1.575936E-04,7.32059E-01,2.16311E-02
-1.575904E-04,7.22284E-01,2.08002E-02
-1.575872E-04,7.32059E-01,2.09469E-02
-1.575840E-04,7.34014E-01,2.09469E-02
-1.575808E-04,7.34014E-01,2.12890E-02
-1.575776E-04,7.35969E-01,2.07514E-02
-1.575744E-04,7.26194E-01,2.07025E-02
-1.575712E-04,7.30104E-01,2.11424E-02
-1.575680E-04,7.30104E-01,2.15334E-02
-1.575648E-04,7.34014E-01,2.06047E-02
-1.575616E-04,7.37924E-01,2.08491E-02
-1.575584E-04,7.37924E-01,2.13867E-02
-1.575552E-04,7.37924E-01,2.05070E-02
-1.575520E-04,7.34014E-01,2.07025E-02
-1.575488E-04,7.34014E-01,2.13379E-02
-1.575456E-04,7.37924E-01,2.04092E-02
-1.575424E-04,7.34014E-01,2.07514E-02
-1.575392E-04,7.37924E-01,2.14845E-02
-1.575360E-04,7.34014E-01,2.07025E-02
-1.575328E-04,7.34014E-01,2.04092E-02
-1.575296E-04,7.30104E-01,2.11424E-02
-1.575264E-04,7.41834E-01,2.09469E-02
-1.575232E-04,7.34014E-01,2.03115E-02
-1.575200E-04,7.34014E-01,2.09469E-02
-1.575168E-04,7.35969E-01,2.09957E-02
-1.575136E-04,7.32059E-01,2.02626E-02
-1.575104E-04,7.34014E-01,2.08980E-02
-1.575072E-04,7.34014E-01,2.07025E-02
-1.575040E-04,7.35969E-01,2.07025E-02
-1.575008E-04,7.34014E-01,2.08002E-02
-1.574976E-04,7.39879E-01,2.06047E-02
-1.574944E-04,7.35969E-01,2.07514E-02
-1.574912E-04,7.34014E-01,2.08491E-02
-1.574880E-04,7.35969E-01,2.04092E-02
-1.574848E-04,7.39879E-01,2.08980E-02
-1.574816E-04,7.43789E-01,2.09469E-02
-1.574784E-04,7.39879E-01,2.03115E-02
-1.574752E-04,7.37924E-01,2.08002E-02
-1.574720E-04,7.41834E-01,2.11424E-02
-1.574688E-04,7.35969E-01,2.05559E-02
-1.574656E-04,7.37924E-01,2.06047E-02
-1.574624E-04,7.37924E-01,2.12401E-02
-1.574592E-04,7.34014E-01,2.07025E-02
-1.574560E-04,7.34014E-01,2.05559E-02
-1.574528E-04,7.37924E-01,2.12890E-02
-1.574496E-04,7.39879E-01,2.07514E-02
-1.574464E-04,7.39879E-01,2.06047E-02
-1.574432E-04,7.41834E-01,2.12890E-02
-1.574400E-04,7.34014E-01,2.08491E-02
-1.574368E-04,7.41834E-01,2.04581E-02
-1.574336E-04,7.41834E-01,2.13379E-02
-1.574304E-04,7.41834E-01,2.09469E-02
-1.574272E-04,7.39879E-01,2.07025E-02
-1.574240E-04,7.41834E-01,2.11424E-02
-1.574208E-04,7.39879E-01,2.09469E-02
-1.574176E-04,7.41834E-01,2.06536E-02
-1.574144E-04,7.35969E-01,2.12401E-02
-1.574112E-04,7.41834E-01,2.08980E-02
-1.574080E-04,7.45744E-01,2.09469E-02
-1.574048E-04,7.47699E-01,2.12890E-02
-1.574016E-04,7.37924E-01,2.11424E-02
-1.573984E-04,7.41834E-01,2.09957E-02
-1.573952E-04,7.41834E-01,2.14845E-02
-1.573920E-04,7.45744E-01,2.14356E-02
-1.573888E-04,7.41834E-01,2.11912E-02
-1.573856E-04,7.41834E-01,2.13867E-02
-1.573824E-04,7.39879E-01,2.15334E-02
-1.573792E-04,7.41834E-01,2.11912E-02
-1.573760E-04,7.39879E-01,2.14845E-02
-1.573728E-04,7.43789E-01,2.10446E-02
-1.573696E-04,7.37924E-01,2.11912E-02
-1.573664E-04,7.43789E-01,2.16311E-02
-1.573632E-04,7.43789E-01,2.09957E-02
-1.573600E-04,7.41834E-01,2.11912E-02
-1.573568E-04,7.41834E-01,2.16800E-02
-1.573536E-04,7.41834E-01,2.08002E-02
-1.573504E-04,7.45744E-01,2.08980E-02
-1.573472E-04,7.41834E-01,2.15822E-02
-1.573440E-04,7.39879E-01,2.07514E-02
-1.573408E-04,7.47699E-01,2.06536E-02
-1.573376E-04,7.41834E-01,2.14845E-02
-1.573344E-04,7.41834E-01,2.09469E-02
-1.573312E-04,7.41834E-01,2.03604E-02
-1.573280E-04,7.43789E-01,2.09469E-02
-1.573248E-04,7.41834E-01,2.09957E-02
-1.573216E-04,7.47699E-01,2.04581E-02
-1.573184E-04,7.41834E-01,2.09469E-02
-1.573152E-04,7.47699E-01,2.08491E-02
-1.573120E-04,7.41834E-01,2.06047E-02
-1.573088E-04,7.49654E-01,2.08491E-02
-1.573056E-04,7.47699E-01,2.10446E-02
-1.573024E-04,7.43789E-01,2.05559E-02
-1.572992E-04,7.47699E-01,2.07514E-02
-1.572960E-04,7.49654E-01,2.07514E-02
-1.572928E-04,7.43789E-01,2.07514E-02
-1.572896E-04,7.43789E-01,2.09469E-02
-1.572864E-04,7.41834E-01,2.07514E-02
-1.572832E-04,7.47699E-01,2.08002E-02
-1.572800E-04,7.41834E-01,2.10446E-02
-1.572768E-04,7.45744E-01,2.07514E-02
-1.572736E-04,7.47699E-01,2.10446E-02
-1.572704E-04,7.47699E-01,2.11424E-02
-1.572672E-04,7.47699E-01,2.09469E-02
-1.572640E-04,7.49654E-01,2.09469E-02
-1.572608E-04,7.45744E-01,2.13867E-02
-1.572576E-04,7.49654E-01,2.10446E-02
-1.572544E-04,7.49654E-01,2.09957E-02
-1.572512E-04,7.43789E-01,2.12890E-02
-1.572480E-04,7.43789E-01,2.12401E-02
-1.572448E-04,7.47699E-01,2.09469E-02
-1.572416E-04,7.41834E-01,2.12401E-02
-1.572384E-04,7.53564E-01,2.10446E-02
-1.572352E-04,7.51609E-01,2.09469E-02
-1.572320E-04,7.51609E-01,2.11424E-02
-1.572288E-04,7.49654E-01,2.10446E-02
-1.572256E-04,7.55519E-01,2.08491E-02
-1.572224E-04,7.47699E-01,2.09469E-02
-1.572192E-04,7.55519E-01,2.08980E-02
-1.572160E-04,7.45744E-01,2.07514E-02
-1.572128E-04,7.47699E-01,2.08980E-02
-1.572096E-04,7.43789E-01,2.07025E-02
-1.572064E-04,7.49654E-01,2.05559E-02
-1.572032E-04,7.43789E-01,2.07514E-02
-1.572000E-04,7.51609E-01,2.06536E-02
-1.571968E-04,7.53564E-01,2.04581E-02
-1.571936E-04,7.49654E-01,2.07025E-02
-1.571904E-04,7.53564E-01,2.07514E-02
-1.571872E-04,7.49654E-01,2.04581E-02
-1.571840E-04,7.47699E-01,2.07025E-02
-1.571808E-04,7.49654E-01,2.08491E-02
-1.571776E-04,7.45744E-01,2.07514E-02
-1.571744E-04,7.49654E-01,2.08980E-02
-1.571712E-04,7.47699E-01,2.10446E-02
-1.571680E-04,7.49654E-01,2.09469E-02
-1.571648E-04,7.49654E-01,2.08980E-02
-1.571616E-04,7.51609E-01,2.09957E-02
-1.571584E-04,7.49654E-01,2.12401E-02
-1.571552E-04,7.51609E-01,2.10935E-02
-1.571520E-04,7.47699E-01,2.10935E-02
-1.571488E-04,7.53564E-01,2.12890E-02
-1.571456E-04,7.53564E-01,2.14356E-02
-1.571424E-04,7.55519E-01,2.13867E-02
-1.571392E-04,7.49654E-01,2.11912E-02
-1.571360E-04,7.51609E-01,2.14845E-02
-1.571328E-04,7.49654E-01,2.11912E-02
-1.571296E-04,7.51609E-01,2.11424E-02
-1.571264E-04,7.51609E-01,2.15822E-02
-1.571232E-04,7.49654E-01,2.13379E-02
-1.571200E-04,7.49654E-01,2.10935E-02
-1.571168E-04,7.49654E-01,2.14356E-02
-1.571136E-04,7.55519E-01,2.17289E-02
-1.571104E-04,7.55519E-01,2.12890E-02
-1.571072E-04,7.49654E-01,2.11912E-02
-1.571040E-04,7.51609E-01,2.18755E-02
-1.571008E-04,7.49654E-01,2.14845E-02
-1.570976E-04,7.55519E-01,2.11424E-02
-1.570944E-04,7.57474E-01,2.18755E-02
-1.570912E-04,7.55519E-01,2.18266E-02
-1.570880E-04,7.51609E-01,2.11912E-02
-1.570848E-04,7.53564E-01,2.14845E-02
-1.570816E-04,7.53564E-01,2.18266E-02
-1.570784E-04,7.51609E-01,2.09469E-02
-1.570752E-04,7.55519E-01,2.11912E-02
-1.570720E-04,7.57474E-01,2.16311E-02
-1.570688E-04,7.51609E-01,2.12401E-02
-1.570656E-04,7.53564E-01,2.09469E-02
-1.570624E-04,7.55519E-01,2.14356E-02
-1.570592E-04,7.57474E-01,2.11912E-02
-1.570560E-04,7.53564E-01,2.07514E-02
-1.570528E-04,7.57474E-01,2.10935E-02
-1.570496E-04,7.49654E-01,2.12890E-02
-1.570464E-04,7.55519E-01,2.07514E-02
-1.570432E-04,7.51609E-01,2.08980E-02
-1.570400E-04,7.55519E-01,2.10935E-02
-1.570368E-04,7.51609E-01,2.08002E-02
-1.570336E-04,7.55519E-01,2.09957E-02
-1.570304E-04,7.51609E-01,2.08980E-02
-1.570272E-04,7.53564E-01,2.06536E-02
-1.570240E-04,7.53564E-01,2.08002E-02
-1.570208E-04,7.59429E-01,2.08002E-02
-1.570176E-04,7.55519E-01,2.09469E-02
-1.570144E-04,7.57474E-01,2.09469E-02
-1.570112E-04,7.55519E-01,2.08491E-02
-1.570080E-04,7.59429E-01,2.09957E-02
-1.570048E-04,7.57474E-01,2.12401E-02
-1.570016E-04,7.57474E-01,2.08491E-02
-1.569984E-04,7.53564E-01,2.12401E-02
-1.569952E-04,7.55519E-01,2.14356E-02
-1.569920E-04,7.55519E-01,2.11912E-02
-1.569888E-04,7.55519E-01,2.13379E-02
-1.569856E-04,7.55519E-01,2.16800E-02
-1.569824E-04,7.55519E-01,2.11912E-02
-1.569792E-04,7.55519E-01,2.11424E-02
-1.569760E-04,7.57474E-01,2.14356E-02
-1.569728E-04,7.53564E-01,2.12401E-02
-1.569696E-04,7.61384E-01,2.10935E-02
-1.569664E-04,7.55519E-01,2.14845E-02
-1.569632E-04,7.59429E-01,2.11912E-02
-1.569600E-04,7.57474E-01,2.09469E-02
-1.569568E-04,7.61384E-01,2.15334E-02
-1.569536E-04,7.57474E-01,2.12890E-02
-1.569504E-04,7.57474E-01,2.07025E-02
-1.569472E-04,7.61384E-01,2.16311E-02
-1.569440E-04,7.57474E-01,2.12890E-02
-1.569408E-04,7.53564E-01,2.07025E-02
-1.569376E-04,7.57474E-01,2.14356E-02
-1.569344E-04,7.55519E-01,2.13379E-02
-1.569312E-04,7.55519E-01,2.08980E-02
-1.569280E-04,7.51609E-01,2.15822E-02
-1.569248E-04,7.59429E-01,2.15334E-02
-1.569216E-04,7.55519E-01,2.10446E-02
-1.569184E-04,7.59429E-01,2.13379E-02
-1.569152E-04,7.55519E-01,2.13867E-02
-1.569120E-04,7.63339E-01,2.11424E-02
-1.569088E-04,7.47699E-01,2.14845E-02
-1.569056E-04,7.55519E-01,2.13379E-02
-1.569024E-04,7.51609E-01,2.14845E-02
-1.568992E-04,7.55519E-01,2.13867E-02
-1.568960E-04,7.53564E-01,2.13379E-02
-1.568928E-04,7.63339E-01,2.12890E-02
-1.568896E-04,7.61384E-01,2.15822E-02
-1.568864E-04,7.57474E-01,2.12401E-02
-1.568832E-04,7.57474E-01,2.10935E-02
-1.568800E-04,7.61384E-01,2.16800E-02
-1.568768E-04,7.57474E-01,2.14356E-02
-1.568736E-04,7.55519E-01,2.09957E-02
-1.568704E-04,7.61384E-01,2.17289E-02
-1.568672E-04,7.63339E-01,2.12890E-02
-1.568640E-04,7.55519E-01,2.09469E-02
-1.568608E-04,7.59429E-01,2.14845E-02
-1.568576E-04,7.63339E-01,2.14845E-02
-1.568544E-04,7.57474E-01,2.09469E-02
-1.568512E-04,7.53564E-01,2.13867E-02
-1.568480E-04,7.61384E-01,2.13379E-02
-1.568448E-04,7.59429E-01,2.09469E-02
-1.568416E-04,7.57474E-01,2.11424E-02
-1.568384E-04,7.57474E-01,2.12401E-02
-1.568352E-04,7.59429E-01,2.08002E-02
-1.568320E-04,7.55519E-01,2.11424E-02
-1.568288E-04,7.65294E-01,2.11424E-02
-1.568256E-04,7.61384E-01,2.08980E-02
-1.568224E-04,7.55519E-01,2.12401E-02
-1.568192E-04,7.57474E-01,2.12401E-02
-1.568160E-04,7.57474E-01,2.09469E-02
-1.568128E-04,7.61384E-01,2.12890E-02
-1.568096E-04,7.59429E-01,2.14356E-02
-1.568064E-04,7.61384E-01,2.10935E-02
-1.568032E-04,7.61384E-01,2.16311E-02
-1.568000E-04,7.57474E-01,2.16311E-02
-1.567968E-04,7.63339E-01,2.12401E-02
-1.567936E-04,7.57474E-01,2.14356E-02
-1.567904E-04,7.63339E-01,2.15334E-02
-1.567872E-04,7.59429E-01,2.13379E-02
-1.567840E-04,7.57474E-01,2.12890E-02
-1.567808E-04,7.61384E-01,2.16800E-02
-1.567776E-04,7.59429E-01,2.14356E-02
-1.567744E-04,7.63339E-01,2.18266E-02
-1.567712E-04,7.57474E-01,2.14845E-02
-1.567680E-04,7.55519E-01,2.15334E-02
-1.567648E-04,7.61384E-01,2.18755E-02
-1.567616E-04,7.59429E-01,2.15334E-02
-1.567584E-04,7.59429E-01,2.12890E-02
-1.567552E-04,7.53564E-01,2.20221E-02
-1.567520E-04,7.59429E-01,2.14845E-02
-1.567488E-04,7.59429E-01,2.11424E-02
-1.567456E-04,7.63339E-01,2.19244E-02
-1.567424E-04,7.55519E-01,2.14845E-02
-1.567392E-04,7.63339E-01,2.07025E-02
-1.567360E-04,7.63339E-01,2.16800E-02
-1.567328E-04,7.61384E-01,2.16311E-02
-1.567296E-04,7.55519E-01,2.06536E-02
-1.567264E-04,7.65294E-01,2.12890E-02
-1.567232E-04,7.57474E-01,2.16800E-02
-1.567200E-04,7.67249E-01,2.06536E-02
-1.567168E-04,7.59429E-01,2.10446E-02
-1.567136E-04,7.63339E-01,2.16800E-02
-1.567104E-04,7.61384E-01,2.08491E-02
-1.567072E-04,7.61384E-01,2.08980E-02
-1.567040E-04,7.57474E-01,2.15334E-02
-1.567008E-04,7.59429E-01,2.11424E-02
-1.566976E-04,7.57474E-01,2.06047E-02
-1.566944E-04,7.63339E-01,2.12890E-02
-1.566912E-04,7.61384E-01,2.14845E-02
-1.566880E-04,7.61384E-01,2.08980E-02
-1.566848E-04,7.57474E-01,2.12401E-02
-1.566816E-04,7.61384E-01,2.13867E-02
-1.566784E-04,7.63339E-01,2.14845E-02
-1.566752E-04,7.63339E-01,2.12401E-02
-1.566720E-04,7.51609E-01,2.15334E-02
-1.566688E-04,7.65294E-01,2.18266E-02
-1.566656E-04,7.57474E-01,2.16800E-02
-1.566624E-04,7.61384E-01,2.13379E-02
-1.566592E-04,7.63339E-01,2.17777E-02
-1.566560E-04,7.63339E-01,2.18266E-02
-1.566528E-04,7.63339E-01,2.12890E-02
-1.566496E-04,7.63339E-01,2.17289E-02
-1.566464E-04,7.65294E-01,2.20221E-02
-1.566432E-04,7.65294E-01,2.13867E-02
-1.566400E-04,7.57474E-01,2.16800E-02
-1.566368E-04,7.63339E-01,2.19244E-02
-1.566336E-04,7.63339E-01,2.12890E-02
-1.566304E-04,7.61384E-01,2.14845E-02
-1.566272E-04,7.61384E-01,2.19244E-02
-1.566240E-04,7.63339E-01,2.12890E-02
-1.566208E-04,7.59429E-01,2.14845E-02
-1.566176E-04,7.63339E-01,2.16800E-02
-1.566144E-04,7.61384E-01,2.11912E-02
-1.566112E-04,7.63339E-01,2.11912E-02
-1.566080E-04,7.61384E-01,2.15334E-02
-1.566048E-04,7.63339E-01,2.10935E-02
-1.566016E-04,7.59429E-01,2.11912E-02
-1.565984E-04,7.65294E-01,2.13867E-02
-1.565952E-04,7.63339E-01,2.10935E-02
-1.565920E-04,7.63339E-01,2.12401E-02
-1.565888E-04,7.67249E-01,2.12890E-02
-1.565856E-04,7.63339E-01,2.09957E-02
-1.565824E-04,7.63339E-01,2.09469E-02
-1.565792E-04,7.61384E-01,2.12890E-02
-1.565760E-04,7.61384E-01,2.09957E-02
-1.565728E-04,7.63339E-01,2.11424E-02
-1.565696E-04,7.59429E-01,2.14356E-02
-1.565664E-04,7.63339E-01,2.09469E-02
-1.565632E-04,7.59429E-01,2.13867E-02
-1.565600E-04,7.63339E-01,2.12890E-02
-1.565568E-04,7.65294E-01,2.11912E-02
-1.565536E-04,7.57474E-01,2.15334E-02
-1.565504E-04,7.57474E-01,2.14845E-02
-1.565472E-04,7.67249E-01,2.11912E-02
-1.565440E-04,7.65294E-01,2.14356E-02
-1.565408E-04,7.61384E-01,2.16311E-02
-1.565376E-04,7.57474E-01,2.10935E-02
-1.565344E-04,7.59429E-01,2.13867E-02
-1.565312E-04,7.63339E-01,2.17289E-02
-1.565280E-04,7.63339E-01,2.10446E-02
-1.565248E-04,7.61384E-01,2.11912E-02
-1.565216E-04,7.63339E-01,2.17777E-02
-1.565184E-04,7.57474E-01,2.11912E-02
-1.565152E-04,7.57474E-01,2.08980E-02
-1.565120E-04,7.55519E-01,2.16800E-02
-1.565088E-04,7.57474E-01,2.11912E-02
-1.565056E-04,7.53564E-01,2.08980E-02
-1.565024E-04,7.61384E-01,2.11912E-02
-1.564992E-04,7.61384E-01,2.12890E-02
-1.564960E-04,7.63339E-01,2.08980E-02
-1.564928E-04,7.59429E-01,2.12401E-02
-1.564896E-04,7.63339E-01,2.14845E-02
-1.564864E-04,7.63339E-01,2.12890E-02
-1.564832E-04,7.63339E-01,2.11912E-02
-1.564800E-04,7.57474E-01,2.16800E-02
-1.564768E-04,7.61384E-01,2.16311E-02
-1.564736E-04,7.57474E-01,2.12401E-02
-1.564704E-04,7.63339E-01,2.14356E-02
-1.564672E-04,7.57474E-01,2.19244E-02
-1.564640E-04,7.63339E-01,2.15334E-02
-1.564608E-04,7.59429E-01,2.16311E-02
-1.564576E-04,7.61384E-01,2.18755E-02
-1.564544E-04,7.59429E-01,2.18266E-02
-1.564512E-04,7.63339E-01,2.14356E-02
-1.564480E-04,7.61384E-01,2.19244E-02
-1.564448E-04,7.63339E-01,2.18755E-02
-1.564416E-04,7.63339E-01,2.17289E-02
-1.564384E-04,7.63339E-01,2.17777E-02
-1.564352E-04,7.61384E-01,2.22176E-02
-1.564320E-04,7.63339E-01,2.18266E-02
